entry_time,entry_price,qty,sl,tp,atr,exit_time,exit_price,exit_reason,pnl_usdt,pnl_pct
2025-05-18 07:00,104023.31,0.00732,104943.25,105383.79,340.12,2025-05-18 17:00,104943.25,SL,5.9658,0.78
2025-05-19 16:00,105461.8,0.00313,104936.12,108659.99,799.55,2025-05-20 07:00,104936.12,SL,-1.9738,-0.6
2025-05-26 03:00,109733.15,0.00396,108975.16,112253.76,630.15,2025-05-26 17:00,108975.16,SL,-3.4332,-0.79
2025-07-02 13:00,107875.97,0.00569,108645.55,109622.24,436.57,2025-07-03 02:00,108645.55,SL,3.7607,0.61
2025-07-06 15:00,109014.9,0.00964,108497.38,110049.93,258.76,2025-07-06 18:00,108497.38,SL,-6.0348,-0.57
2025-07-08 13:00,109143.64,0.00693,108428.58,110573.77,357.53,2025-07-08 14:00,108428.58,SL,-5.7068,-0.75
2025-07-16 14:00,119175.86,0.0036,118345.13,121909.52,683.41,2025-07-17 01:00,118345.13,SL,-3.4167,-0.8
2025-07-17 14:00,118889.71,0.00352,119054.53,121672.91,695.8,2025-07-18 08:00,119054.53,SL,0.1611,0.04
2025-07-21 07:00,119482.03,0.00461,118419.53,121607.05,531.25,2025-07-21 10:00,118419.53,SL,-5.444,-0.99
2025-07-22 12:00,119412.99,0.00353,118033.83,122171.31,689.58,2025-07-22 14:00,118033.83,SL,-5.2851,-1.25
2025-07-24 00:00,119179.06,0.0038,117904.52,121728.13,637.27,2025-07-24 04:00,117904.52,SL,-5.2913,-1.17
2025-07-24 14:00,119176.17,0.00367,117865.9,121796.71,655.14,2025-07-25 00:00,117865.9,SL,-5.2413,-1.2
2025-07-29 06:00,118883.61,0.00489,117970.06,120840.26,489.16,2025-07-29 14:00,117970.06,SL,-5.0441,-0.87
2025-07-31 06:00,118810.47,0.00472,117803.21,120824.99,503.63,2025-07-31 17:00,117803.21,SL,-5.3103,-0.95
2025-09-10 07:00,112666.2,0.00508,113525.15,114525.55,464.84,2025-09-11 12:00,113525.15,SL,3.7868,0.66
2025-09-16 07:00,115955.84,0.00566,115118.13,117631.26,418.85,2025-09-16 13:00,115118.13,SL,-5.393,-0.82
2025-09-16 15:00,116021.79,0.00531,116377.74,117795.78,443.5,2025-09-17 10:00,116377.74,SL,1.2721,0.21
2025-12-09 15:00,92800.22,0.00338,92637.46,95587.08,696.71,2025-12-09 21:00,92637.46,SL,-0.8632,-0.28
2025-12-12 02:00,92681.38,0.00281,91285.84,96037.91,839.13,2025-12-12 15:00,91285.84,SL,-4.178,-1.6
2026-01-01 20:00,88346.38,0.00955,89021.18,89327.96,245.4,2026-01-02 14:00,89021.18,SL,5.5942,0.66
2026-01-11 16:00,91130.19,0.01115,90707.6,91975.36,211.29,2026-01-11 19:00,90707.6,SL,-5.7233,-0.56
2026-01-11 23:00,91104.66,0.00854,91457.13,92200.59,273.98,2026-01-12 07:00,91457.13,SL,2.229,0.29
2026-03-14 23:00,71283.16,0.0074,73029.77,72548.95,316.45,2026-03-16 08:00,73029.77,SL,12.3845,2.35
2026-04-13 19:00,73396.14,0.00465,74610.73,75438.71,510.64,2026-04-14 15:00,74610.73,SL,5.3009,1.55
2026-04-20 19:00,76373.26,0.00452,75825.43,78482.4,527.29,2026-04-21 12:00,75825.43,SL,-2.8189,-0.82
2026-04-26 07:00,78180.63,0.01074,77849.69,79065.84,221.3,2026-04-26 21:00,77849.69,SL,-4.3904,-0.52
2026-05-09 16:00,80705.64,0.00967,81028.91,81683.81,244.54,2026-05-10 20:00,81028.91,SL,2.3425,0.3
2026-05-13 09:00,81372.67,0.00786,80770.14,82577.73,301.26,2026-05-13 10:00,80728.2,SIGNAL,-5.7001,-0.89
2026-05-14 18:00,81663.57,0.00461,80644.39,83701.94,509.59,2026-05-15 05:00,80644.39,SL,-5.0702,-1.35
