entry_time,entry_price,qty,sl,tp,atr,exit_time,exit_price,exit_reason,pnl_usdt,pnl_pct
2024-10-05 20:00,62120.06,0.00341,61935.18,64911.24,697.8,2024-10-08 12:00,61935.18,SL,-0.8416,-0.4
2024-10-24 16:00,68378.1,0.00308,66499.76,71383.45,751.34,2024-10-25 16:00,66499.76,SL,-5.9901,-2.84
2024-10-27 16:00,67917.85,0.00364,70532.82,70514.14,649.07,2024-10-31 12:00,70532.82,SL,9.2618,3.75
2024-11-28 08:00,95547.46,0.00147,94619.91,101885.5,1584.51,2024-12-02 08:00,95033.55,SIGNAL,-0.8951,-0.64
2024-12-02 12:00,97145.05,0.00199,94151.15,101935.29,1197.56,2024-12-02 16:00,95720.18,SIGNAL,-3.026,-1.57
2024-12-04 16:00,97306.85,0.00172,98626.66,102725.32,1354.62,2024-12-05 16:00,98626.66,SL,2.1004,1.25
2024-12-11 16:00,101223.83,0.0013,103332.39,108328.49,1776.16,2024-12-18 04:00,103332.39,SL,2.6068,1.98
2025-01-24 04:00,105151.85,0.00091,101885.58,114474.02,2330.54,2025-01-26 20:00,102517.38,SIGNAL,-2.4907,-2.6
2025-01-29 20:00,103836.97,0.00145,101898.28,110380.05,1635.77,2025-01-31 20:00,101898.28,SL,-2.9589,-1.97
2025-05-07 00:00,96603.41,0.00204,101962.05,100758.75,1038.84,2025-05-12 16:00,101962.05,SL,10.7236,5.44
2025-05-15 20:00,103867.47,0.00182,101333.61,108881.08,1253.4,2025-05-17 12:00,102836.59,SIGNAL,-2.0634,-1.09
2025-05-18 04:00,104023.31,0.00273,103530.62,107514.44,872.78,2025-05-19 04:00,103530.62,SL,-1.6277,-0.57
2025-05-26 00:00,109733.15,0.0017,106851.64,115327.92,1398.69,2025-05-28 12:00,107000.2,SIGNAL,-4.8279,-2.59
2025-06-03 12:00,106717.27,0.00225,104075.87,110943.51,1056.56,2025-06-04 16:00,104808.61,SIGNAL,-4.5303,-1.89
2025-06-16 08:00,106990.87,0.00243,106060.55,110879.78,972.23,2025-06-17 08:00,106060.55,SL,-2.5184,-0.97
2025-07-02 12:00,108846.48,0.0026,107387.76,112473.81,906.83,2025-07-04 16:00,107387.76,SL,-4.0719,-1.44
2025-07-06 12:00,109014.9,0.00364,107614.46,111597.14,645.56,2025-07-07 16:00,107614.46,SL,-5.4893,-1.38
2025-07-08 08:00,108865.13,0.00317,119696.79,111813.09,736.99,2025-07-14 12:00,119696.79,SL,33.9569,9.84
2025-07-16 08:00,118887.83,0.00133,116368.49,124691.92,1451.02,2025-07-18 20:00,117806.92,SIGNAL,-1.5943,-1.01
2025-07-21 04:00,119482.03,0.00203,116520.42,124220.62,1184.65,2025-07-21 16:00,116650.9,SIGNAL,-5.984,-2.47
2025-07-22 12:00,119030.95,0.00152,116434.19,124658.32,1406.84,2025-07-25 00:00,116434.19,SL,-4.1241,-2.28
2025-07-27 00:00,118301.01,0.00228,117049.21,122475.8,1043.7,2025-07-29 16:00,117049.21,SL,-3.121,-1.16
2025-07-31 08:00,118489.62,0.00235,115964.44,122529.91,1010.07,2025-07-31 16:00,116669.0,SIGNAL,-4.5526,-1.63
2025-10-08 20:00,123429.31,0.00146,120024.27,128877.37,1362.02,2025-10-09 00:00,121915.97,SIGNAL,-2.3875,-1.32
2026-01-12 00:00,91899.93,0.00306,94427.98,94977.55,769.41,2026-01-16 12:00,94427.98,SL,7.4469,2.65
2026-03-24 00:00,70613.44,0.00188,68870.11,75281.62,1167.04,2026-03-26 12:00,68870.11,SL,-3.4069,-2.57
2026-04-13 16:00,73396.14,0.00261,75087.44,77002.06,901.48,2026-04-19 04:00,75087.44,SL,4.2183,2.2
2026-04-20 16:00,76373.26,0.00235,77315.89,80279.07,976.45,2026-04-27 12:00,77315.89,SL,2.0335,1.13
2026-05-01 08:00,77541.44,0.00316,78520.03,80551.96,752.63,2026-05-04 08:00,78520.03,SL,2.8442,1.16
2026-05-09 16:00,81019.47,0.00337,80452.4,83846.17,706.68,2026-05-12 12:00,80452.4,SL,-2.1822,-0.8
2026-05-13 00:00,81331.24,0.00319,79466.14,84315.39,746.04,2026-05-13 08:00,80420.72,SIGNAL,-3.1611,-1.22
2026-05-14 20:00,81171.08,0.00243,78980.16,84676.55,876.37,2026-05-15 12:00,78980.16,SL,-5.5159,-2.8
