entry_time,entry_price,qty,sl,tp,atr,exit_time,exit_price,exit_reason,pnl_usdt,pnl_pct
2024-07-26 08:00,67389.32,0.00235,67293.89,71325.72,984.1,2024-07-29 16:00,67293.89,SL,-0.3824,-0.24
2024-10-05 20:00,62120.06,0.0034,61935.18,64911.24,697.8,2024-10-08 12:00,61935.18,SL,-0.8392,-0.4
2024-10-24 16:00,68378.1,0.00307,66499.76,71383.45,751.34,2024-10-25 16:00,66499.76,SL,-5.9707,-2.84
2024-10-27 16:00,67917.85,0.00363,70532.82,70514.14,649.07,2024-10-31 12:00,70532.82,SL,9.2363,3.75
2024-11-06 00:00,74422.88,0.00117,86960.61,79832.74,1352.47,2024-11-14 20:00,86960.61,SL,14.5674,16.73
2024-11-28 08:00,95547.46,0.00149,94619.91,101885.5,1584.51,2024-12-02 08:00,95033.55,SIGNAL,-0.9073,-0.64
2024-12-11 16:00,101223.83,0.00131,103332.39,108328.49,1776.16,2024-12-18 04:00,103332.39,SL,2.6268,1.98
2025-05-07 00:00,96603.41,0.00207,101962.05,100758.75,1038.84,2025-05-12 16:00,101962.05,SL,10.8813,5.44
2025-06-16 08:00,106990.87,0.0025,106060.55,110879.78,972.23,2025-06-17 08:00,106060.55,SL,-2.591,-0.97
2025-07-02 12:00,108846.48,0.00267,107387.76,112473.81,906.83,2025-07-04 16:00,107387.76,SL,-4.1815,-1.44
2025-07-06 12:00,109014.9,0.00374,107614.46,111597.14,645.56,2025-07-07 16:00,107614.46,SL,-5.6401,-1.38
2025-07-21 04:00,119482.03,0.00203,116520.42,124220.62,1184.65,2025-07-21 16:00,116650.9,SIGNAL,-5.984,-2.47
2025-07-22 12:00,119030.95,0.00152,116434.19,124658.32,1406.84,2025-07-25 00:00,116434.19,SL,-4.1241,-2.28
2025-07-27 00:00,118301.01,0.00228,117049.21,122475.8,1043.7,2025-07-29 16:00,117049.21,SL,-3.121,-1.16
2026-01-12 00:00,91899.93,0.00308,94427.98,94977.55,769.41,2026-01-16 12:00,94427.98,SL,7.4956,2.65
2026-03-24 00:00,70613.44,0.00189,68870.11,75281.62,1167.04,2026-03-26 12:00,68870.11,SL,-3.4251,-2.57
2026-04-13 16:00,73396.14,0.00262,75087.44,77002.06,901.48,2026-04-19 04:00,75087.44,SL,4.2345,2.2
2026-05-01 08:00,77541.44,0.00317,78520.03,80551.96,752.63,2026-05-04 08:00,78520.03,SL,2.8532,1.16
2026-05-09 16:00,81019.47,0.00339,80452.4,83846.17,706.68,2026-05-12 12:00,80452.4,SL,-2.1951,-0.8
