entry_time,entry_price,qty,sl,tp,atr,exit_time,exit_price,exit_reason,pnl_usdt,pnl_pct
2025-12-12 02:00,92681.38,0.00364,91422.68,95198.78,839.13,2025-12-12 15:00,91422.68,SL,-4.9144,-1.46
2026-01-01 20:00,88346.38,0.01237,87978.29,89082.56,245.4,2026-01-02 03:00,89082.56,TP,8.0046,0.73
2026-01-11 16:00,91130.19,0.01447,90813.25,91764.07,211.29,2026-01-11 18:00,90813.25,SL,-5.9002,-0.45
2026-01-11 23:00,91104.66,0.01107,90693.69,91926.61,273.98,2026-01-12 02:00,91926.61,TP,8.0814,0.8
2026-03-14 23:00,71283.16,0.00966,70808.49,72232.51,316.45,2026-03-15 22:00,72232.51,TP,8.473,1.23
2026-04-13 19:00,73396.14,0.00604,72630.18,74928.07,510.64,2026-04-14 13:00,74928.07,TP,8.8003,1.99
2026-04-20 19:00,76373.26,0.0059,75582.33,77955.11,527.29,2026-04-21 02:00,75582.33,SL,-5.1124,-1.13
2026-04-26 07:00,78180.63,0.01398,77848.68,78844.54,221.3,2026-04-26 12:00,77848.68,SL,-5.729,-0.52
2026-05-09 16:00,80705.64,0.01256,80338.82,81439.26,244.54,2026-05-10 15:00,81439.26,TP,8.1914,0.81
2026-05-13 09:00,81372.67,0.01027,80920.77,82276.47,301.26,2026-05-13 10:00,80920.77,SL,-5.4721,-0.65
2026-05-14 18:00,81663.57,0.00603,80899.18,83192.35,509.59,2026-05-15 02:00,80899.18,SL,-5.0971,-1.04
